duration,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,count,srv_count,serror_rate,rerror_rate,same_srv_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,label,attack_type
7.15,559,1301,0,0,0,4,0,1,0,2,38,0.045,0.009,0.884,0.064,253,115,0,normal
0.16,9389,0,0,1,0,0,0,0,0,301,473,0.955,0.084,0.979,0.002,3,4,1,dos
4.47,1845,1093,0,0,0,3,0,1,0,46,15,0.036,0.048,0.974,0.018,160,117,0,normal
0.31,11088,0,0,1,0,0,0,0,0,467,381,0.876,0.088,0.929,0.001,6,6,1,dos
17.79,1802,1701,0,0,0,4,0,1,0,45,33,0.017,0.009,0.852,0.0,120,222,0,normal
4.61,1028,1112,0,0,0,4,0,1,0,37,14,0.001,0.007,0.997,0.048,157,161,0,normal
1.24,1890,1472,0,0,0,1,0,1,0,20,7,0.04,0.003,0.864,0.081,115,89,0,normal
1.38,2030,912,0,0,0,2,0,1,0,24,11,0.043,0.012,0.919,0.084,182,243,0,normal
2.04,1390,1399,0,0,0,3,0,1,0,40,45,0.007,0.021,0.895,0.061,188,177,0,normal
0.05,182,117,0,0,0,0,0,0,0,354,12,0.231,0.923,0.05,0.836,198,3,1,probe
0.07,1533,1399,0,0,0,3,0,1,0,15,11,0.016,0.016,0.97,0.02,229,66,0,normal
0.77,1662,1225,0,0,0,0,0,1,0,5,14,0.025,0.028,0.939,0.049,209,164,0,normal
9.23,1342,918,0,0,0,4,0,1,0,39,15,0.016,0.003,0.872,0.092,182,137,0,normal
2.82,2281,999,0,0,0,4,0,1,0,39,36,0.012,0.046,0.89,0.033,136,186,0,normal
0.32,1545,1320,0,0,0,2,0,1,0,23,32,0.046,0.004,0.903,0.003,229,125,0,normal
0.19,6844,0,0,0,0,0,0,0,0,425,268,0.943,0.059,0.902,0.049,8,8,1,dos
0.13,1494,914,0,0,0,2,0,1,0,6,1,0.026,0.047,0.816,0.049,154,221,0,normal
11.35,1692,797,0,0,0,0,0,1,0,10,2,0.005,0.024,0.906,0.057,240,122,0,normal
1.08,4420,0,0,0,0,0,0,0,0,293,280,0.959,0.093,0.917,0.04,9,9,1,dos
1.41,1231,1536,0,0,0,3,0,1,0,43,38,0.012,0.024,0.86,0.049,119,55,0,normal
0.08,112,100,0,0,0,1,0,0,0,302,15,0.21,0.752,0.188,0.875,109,24,1,probe
1.42,1928,680,0,0,0,3,0,1,0,23,20,0.02,0.048,0.916,0.072,104,244,0,normal
3.21,1279,865,0,0,0,0,0,1,0,33,18,0.012,0.049,0.996,0.015,245,94,0,normal
11.04,984,670,0,0,0,2,0,1,0,4,39,0.01,0.005,0.825,0.006,105,244,0,normal
1.37,1672,771,0,0,0,4,0,1,0,35,23,0.017,0.035,0.997,0.094,200,251,0,normal
3.56,1925,1008,0,0,0,3,0,1,0,20,11,0.012,0.045,0.893,0.025,127,193,0,normal
0.45,1679,1099,0,0,0,1,0,1,0,18,22,0.001,0.049,0.812,0.009,110,91,0,normal
31.88,948,9797,0,0,0,22,1,1,11,10,14,0.079,0.09,0.814,0.15,14,1,1,r2l_exfiltration
0.82,1879,958,0,0,0,0,0,1,0,40,26,0.026,0.024,0.982,0.081,236,76,0,normal
15.86,1797,1359,0,0,0,3,0,1,0,40,5,0.026,0.037,0.925,0.057,145,244,0,normal
0.01,6552,0,1,0,0,0,0,0,0,302,473,0.892,0.094,0.902,0.021,5,3,1,dos
1.99,2023,1304,0,0,0,4,0,1,0,31,7,0.031,0.026,0.897,0.013,170,225,0,normal
0.22,5081,0,0,0,0,1,0,0,0,471,390,0.923,0.048,0.982,0.008,2,4,1,dos
8.59,1628,1463,0,0,0,3,0,1,0,32,42,0.029,0.038,0.837,0.078,195,157,0,normal
0.05,184,80,0,0,0,2,0,0,0,505,16,0.212,0.869,0.053,0.866,213,15,1,probe
3.67,1006,1250,0,0,0,1,0,1,0,35,9,0.015,0.019,0.978,0.079,251,132,0,normal
0.47,9900,0,0,1,1,0,0,0,0,318,217,0.897,0.006,0.962,0.016,6,5,1,dos
2.71,2011,1940,0,0,0,1,1,1,0,25,15,0.006,0.001,0.97,0.088,140,133,0,normal
3.39,1632,849,0,0,0,0,0,1,0,46,12,0.002,0.04,0.807,0.02,170,65,0,normal
0.63,1715,1701,0,0,0,4,0,1,0,47,23,0.005,0.018,0.989,0.073,103,76,0,normal
4.7,872,1625,0,0,0,1,0,1,0,3,36,0.025,0.035,0.827,0.022,208,192,0,normal
6.07,1069,1053,0,0,0,2,0,1,0,34,22,0.033,0.011,0.86,0.017,116,209,0,normal
1.82,1361,1211,0,0,0,3,0,1,0,42,39,0.021,0.013,0.965,0.093,115,93,0,normal
10.68,1013,1349,0,0,0,1,0,1,0,45,29,0.004,0.009,0.832,0.054,161,127,0,normal
10.67,1533,1176,0,0,0,3,0,1,0,21,27,0.022,0.038,0.904,0.052,222,223,0,normal
0.06,200,74,0,0,0,1,0,0,0,365,5,0.15,0.548,0.09,0.779,28,16,1,probe
0.07,219,132,0,0,0,2,0,0,0,495,12,0.294,0.795,0.028,0.805,119,8,1,probe
0.05,172,93,0,0,0,2,0,0,0,328,14,0.287,0.936,0.052,0.898,84,19,1,probe
6.35,1500,946,0,0,0,0,1,1,0,8,46,0.005,0.005,0.971,0.093,148,136,0,normal
11.5,2220,1067,0,0,0,3,0,1,0,8,26,0.03,0.001,0.967,0.08,114,179,0,normal
14.42,1814,604,0,0,0,0,0,1,0,37,5,0.014,0.02,0.93,0.02,103,126,0,normal
1.62,1333,875,0,0,0,3,0,1,0,22,30,0.018,0.029,0.81,0.036,185,221,0,normal
3.45,1268,855,0,0,0,3,0,1,0,4,29,0.021,0.019,0.974,0.026,158,228,0,normal
2.04,1196,1277,0,0,0,1,1,1,0,2,32,0.014,0.047,0.891,0.012,127,65,0,normal
17.08,1243,1600,0,0,0,1,0,1,0,13,42,0.033,0.044,0.967,0.004,125,88,0,normal
8.19,2041,1135,0,0,0,1,0,1,0,42,29,0.029,0.014,0.842,0.09,176,189,0,normal
0.62,1232,1148,0,0,0,3,0,1,0,31,12,0.015,0.022,0.964,0.097,180,150,0,normal
2.03,961,669,0,0,0,3,0,1,0,14,6,0.046,0.046,0.844,0.073,163,193,0,normal
8.44,2116,1047,0,0,0,3,0,1,0,44,17,0.049,0.046,0.958,0.075,117,84,0,normal
4.16,1774,1495,0,0,0,1,0,1,0,43,25,0.023,0.04,0.876,0.025,219,135,0,normal
10.9,1919,1129,0,0,0,2,0,1,0,28,2,0.013,0.012,0.931,0.09,213,245,0,normal
19.65,1440,1397,0,0,0,4,0,1,0,37,38,0.023,0.036,0.847,0.009,171,224,0,normal
6.94,1774,1204,0,0,0,0,0,1,0,6,46,0.017,0.039,0.893,0.062,189,230,0,normal
6.41,1469,1079,0,0,0,2,0,1,0,47,43,0.0,0.019,0.815,0.04,246,101,0,normal
5.69,1028,1475,0,0,0,3,0,1,0,37,7,0.034,0.049,0.956,0.076,238,156,0,normal
0.72,1913,1287,0,0,0,4,0,1,0,34,32,0.016,0.035,0.935,0.087,104,80,0,normal
0.07,221,125,0,0,0,1,0,0,0,505,3,0.132,0.504,0.023,0.943,233,2,1,probe
0.15,1325,1344,0,0,0,1,0,1,0,30,3,0.049,0.004,0.961,0.047,191,165,0,normal
0.59,1028,1309,0,0,0,2,0,1,0,15,32,0.032,0.026,0.855,0.027,117,51,0,normal
19.34,1584,634,0,0,0,3,0,1,0,22,32,0.028,0.033,0.854,0.055,165,105,0,normal
3.72,1288,1460,0,0,0,3,0,1,0,38,39,0.011,0.022,0.85,0.089,177,161,0,normal
9.59,1550,1444,0,0,0,4,0,1,0,22,17,0.011,0.003,0.942,0.07,152,93,0,normal
1.22,1081,1302,0,0,0,0,0,1,0,14,29,0.02,0.012,0.912,0.046,202,160,0,normal
0.07,1096,1032,0,0,0,2,0,1,0,42,16,0.046,0.008,0.829,0.061,182,248,0,normal
0.34,1835,775,0,0,0,2,0,1,0,40,3,0.001,0.046,0.908,0.001,171,69,0,normal
7.45,1854,1679,0,0,0,2,0,1,0,48,28,0.04,0.039,0.885,0.098,170,209,0,normal
8.88,1204,2188,0,0,0,3,0,1,0,39,12,0.012,0.027,0.893,0.05,224,178,0,normal
1.0,642,287,0,0,0,7,11,0,3,89,1,0.196,0.539,0.623,0.223,32,2,1,brute_force
3.92,1963,1568,0,0,0,2,0,1,0,31,36,0.03,0.003,0.825,0.035,249,154,0,normal
0.16,4530,0,1,1,0,0,0,0,0,487,507,0.909,0.087,0.971,0.001,9,1,1,dos
2.54,1768,780,0,0,0,1,0,1,0,32,42,0.048,0.017,0.941,0.028,174,68,0,normal
3.32,493,486,0,0,0,3,15,0,4,55,2,0.016,0.87,0.863,0.118,23,13,1,brute_force
2.5,1493,1442,0,0,0,2,0,1,0,14,30,0.004,0.011,0.89,0.059,101,120,0,normal
0.62,1533,821,0,0,0,4,0,1,0,46,3,0.022,0.024,0.969,0.006,238,250,0,normal
3.17,1406,1429,0,0,0,4,0,1,0,26,1,0.028,0.008,0.939,0.098,100,82,0,normal
1.52,1426,1689,0,0,0,2,0,1,0,41,3,0.014,0.041,0.999,0.03,139,96,0,normal
1.93,624,1540,0,0,0,2,0,1,0,28,23,0.045,0.039,0.963,0.01,135,228,0,normal
6.64,1851,1478,0,0,0,0,0,1,0,27,38,0.006,0.013,0.812,0.013,187,138,0,normal
8.51,678,322,0,0,0,5,19,0,1,43,2,0.062,0.716,0.595,0.28,3,14,1,brute_force
6.22,1391,1873,0,0,0,4,0,1,0,42,23,0.01,0.017,0.936,0.065,156,159,0,normal
7.93,1340,1051,0,0,0,1,0,1,0,3,1,0.037,0.039,0.947,0.096,109,162,0,normal
9.85,486,283,0,0,0,1,5,0,3,40,8,0.1,0.691,0.503,0.086,47,2,1,brute_force
0.13,1239,1049,0,0,0,4,0,1,0,41,34,0.009,0.027,0.943,0.025,254,74,0,normal
0.76,9975,0,0,1,1,0,0,0,0,344,478,0.94,0.023,0.938,0.023,2,7,1,dos
2.29,1976,1338,0,0,0,2,0,1,0,4,17,0.022,0.047,0.986,0.025,147,148,0,normal
4.11,1650,1367,0,0,0,1,0,1,0,5,26,0.038,0.004,0.833,0.038,133,213,0,normal
6.79,1023,1236,0,0,0,2,0,1,0,34,32,0.036,0.039,0.948,0.054,110,194,0,normal
5.16,1614,1165,0,0,0,4,0,1,0,16,19,0.037,0.006,0.981,0.082,242,189,0,normal
0.74,566,194,0,0,0,6,3,0,0,98,1,0.133,0.968,0.549,0.23,48,10,1,brute_force
4.16,1255,1934,0,0,0,1,0,1,0,21,33,0.001,0.002,0.815,0.001,102,252,0,normal
14.64,1265,1170,0,0,0,2,0,1,0,15,20,0.041,0.003,0.882,0.045,127,95,0,normal
6.16,1563,1160,0,0,0,4,0,1,0,20,24,0.02,0.015,0.833,0.077,251,169,0,normal
7.77,1599,1456,0,0,0,0,0,1,0,29,9,0.019,0.037,0.959,0.05,231,161,0,normal
13.16,1784,1608,0,0,0,1,0,1,0,12,46,0.027,0.012,0.872,0.072,203,168,0,normal
4.07,1167,1340,0,0,0,3,0,1,0,9,27,0.002,0.024,0.934,0.046,131,206,0,normal
1.27,754,410,0,0,0,1,17,0,1,83,9,0.176,0.932,0.945,0.142,35,16,1,brute_force
2.48,1780,681,0,0,0,4,0,1,0,45,29,0.038,0.034,0.855,0.031,164,173,0,normal
6.53,1417,1101,0,0,0,3,0,1,0,38,42,0.038,0.004,0.965,0.074,167,58,0,normal
2.77,2171,1014,0,0,0,1,0,1,0,42,47,0.008,0.02,0.812,0.079,194,167,0,normal
0.06,213,104,0,0,0,2,0,0,0,211,15,0.129,0.414,0.062,0.748,171,14,1,probe
9.39,1777,1160,0,0,0,4,0,1,0,48,49,0.042,0.022,0.814,0.075,248,144,0,normal
13.41,1496,1235,0,0,0,4,1,1,0,11,6,0.039,0.029,0.946,0.035,220,160,0,normal
0.02,7608,0,0,0,0,0,0,0,0,499,485,0.994,0.085,0.911,0.035,7,2,1,dos
1.17,867,1500,0,0,0,3,0,1,0,14,20,0.013,0.005,0.821,0.1,103,168,0,normal
0.69,1633,706,0,0,0,3,0,1,0,30,9,0.041,0.004,0.816,0.08,127,228,0,normal
7.6,1924,1185,0,0,0,4,0,1,0,30,43,0.019,0.018,0.902,0.013,227,147,0,normal
0.03,176,121,0,0,0,1,0,0,0,400,9,0.291,0.976,0.019,0.942,52,15,1,probe
0.83,523,490,0,0,0,4,5,0,4,64,4,0.079,0.69,0.924,0.163,22,1,1,brute_force
10.54,1781,1248,0,0,0,3,0,1,0,27,24,0.003,0.048,0.959,0.005,177,196,0,normal
0.88,1968,1607,0,0,0,3,0,1,0,17,11,0.039,0.011,0.941,0.015,149,208,0,normal
7.66,1015,1392,0,0,0,1,1,1,0,16,1,0.027,0.004,0.88,0.048,139,93,0,normal
4.41,1690,1363,0,0,0,4,0,1,0,33,15,0.002,0.005,0.903,0.083,166,180,0,normal
5.43,1342,930,0,0,0,1,0,1,0,5,17,0.032,0.006,0.91,0.098,213,86,0,normal
7.88,1808,1830,0,0,0,2,0,1,0,9,20,0.041,0.01,0.825,0.047,254,216,0,normal
6.46,1923,1404,0,0,0,4,0,1,0,36,7,0.047,0.01,0.895,0.085,212,76,0,normal
0.06,882,637,0,0,0,0,0,1,0,38,48,0.034,0.033,0.822,0.061,141,84,0,normal
0.09,1991,1365,0,0,0,0,0,1,0,27,44,0.015,0.011,0.994,0.02,151,126,0,normal
4.84,1660,854,0,0,0,3,0,1,0,38,47,0.03,0.011,0.935,0.017,102,220,0,normal
0.2,2059,1102,0,0,0,0,0,1,0,5,18,0.036,0.014,0.832,0.046,187,62,0,normal
2.82,1468,1530,0,0,0,0,0,1,0,46,5,0.016,0.007,0.825,0.078,246,242,0,normal
2.61,872,910,0,0,0,1,0,1,0,29,45,0.044,0.003,0.919,0.047,168,162,0,normal
0.08,137,146,0,0,0,0,0,0,0,468,8,0.183,0.82,0.07,0.985,93,17,1,probe
7.15,1225,631,0,0,0,0,0,1,0,15,43,0.009,0.024,0.877,0.041,121,180,0,normal
1.12,1580,997,0,0,0,0,0,1,0,42,27,0.046,0.02,0.804,0.046,120,166,0,normal
18.51,1596,1472,0,0,0,3,0,1,0,27,6,0.031,0.03,0.986,0.069,192,109,0,normal
7.96,1716,980,0,0,0,2,0,1,0,35,45,0.0,0.003,0.843,0.081,151,75,0,normal
44.89,952,13342,0,0,0,21,1,1,19,5,12,0.075,0.018,0.542,0.039,16,1,1,r2l_exfiltration
0.08,199,45,0,0,0,1,0,0,0,389,7,0.256,0.737,0.035,0.877,247,20,1,probe
3.14,946,1169,0,0,0,0,0,1,0,15,5,0.02,0.043,0.805,0.03,244,77,0,normal
3.93,1537,801,0,0,0,2,0,1,0,47,22,0.044,0.041,0.952,0.08,160,54,0,normal
0.02,4641,0,0,1,0,1,0,0,0,394,366,0.951,0.037,0.953,0.037,7,8,1,dos
9.88,2139,1319,0,0,0,1,0,1,0,9,4,0.011,0.022,0.945,0.02,114,89,0,normal
36.26,1153,9610,0,0,0,16,1,1,12,19,4,0.062,0.088,0.544,0.159,19,10,1,r2l_exfiltration
1.9,1666,931,0,0,0,2,0,1,0,7,33,0.001,0.05,0.897,0.088,226,232,0,normal
2.06,504,975,0,0,0,1,0,1,0,30,4,0.048,0.015,0.822,0.086,164,139,0,normal
5.02,1843,505,0,0,0,0,0,1,0,13,35,0.034,0.045,0.953,0.091,116,181,0,normal
2.54,2156,1023,0,0,0,3,0,1,0,12,36,0.01,0.037,0.852,0.062,164,167,0,normal
1.4,356,450,0,0,0,7,14,0,1,94,2,0.125,0.696,0.649,0.209,40,11,1,brute_force
4.71,1306,1251,0,0,0,1,0,1,0,14,26,0.019,0.006,0.839,0.032,246,172,0,normal
5.92,1063,1287,0,0,0,2,0,1,0,47,9,0.046,0.037,0.849,0.073,249,116,0,normal
5.77,1649,964,0,0,0,4,0,1,0,3,21,0.042,0.045,0.953,0.055,154,67,0,normal
0.08,152,114,0,0,0,2,0,0,0,346,7,0.211,0.553,0.093,0.751,17,15,1,probe
15.69,1152,1096,0,0,0,0,0,1,0,44,11,0.031,0.012,0.955,0.056,226,210,0,normal
1.88,1616,1534,0,0,0,4,0,1,0,4,32,0.038,0.024,0.896,0.004,232,209,0,normal
5.06,2169,1764,0,0,0,0,0,1,0,10,23,0.035,0.01,0.811,0.038,109,238,0,normal
5.35,771,960,0,0,0,2,0,1,0,5,24,0.024,0.031,0.825,0.016,230,142,0,normal
5.51,1684,1051,0,0,0,3,0,1,0,15,46,0.049,0.025,0.943,0.006,133,79,0,normal
3.39,1658,1062,0,0,0,0,0,1,0,23,38,0.016,0.012,0.938,0.045,179,149,0,normal
68.92,965,14373,0,0,0,8,0,1,16,9,5,0.039,0.012,0.704,0.051,2,13,1,r2l_exfiltration
16.53,1177,921,0,0,0,4,0,1,0,16,3,0.046,0.04,0.979,0.077,199,158,0,normal
5.23,811,366,0,0,0,5,17,0,3,67,3,0.02,0.683,0.675,0.133,47,13,1,brute_force
0.07,110,128,0,0,0,1,0,0,0,356,6,0.057,0.97,0.155,0.771,35,24,1,probe
1.56,1373,908,0,0,0,3,0,1,0,4,33,0.012,0.038,0.969,0.072,156,80,0,normal
0.24,8465,0,0,1,0,0,0,0,0,297,405,0.889,0.014,0.997,0.025,8,4,1,dos
1.02,1827,1526,0,0,0,2,0,1,0,22,49,0.017,0.041,0.992,0.059,154,156,0,normal
2.65,1563,1865,0,0,0,1,0,1,0,26,13,0.009,0.005,0.909,0.075,163,203,0,normal
1.8,8385,0,0,0,0,0,0,0,0,294,487,0.873,0.065,0.959,0.027,5,1,1,dos
6.49,1061,993,0,0,0,0,0,1,0,41,48,0.042,0.02,0.811,0.065,207,234,0,normal
1.0,1628,742,0,0,0,1,0,1,0,39,22,0.008,0.016,0.981,0.024,102,175,0,normal
5.4,1382,1386,0,0,0,4,0,1,0,47,38,0.047,0.027,0.993,0.031,237,159,0,normal
2.19,1108,924,0,0,0,1,0,1,0,44,6,0.026,0.017,0.995,0.054,119,106,0,normal
12.68,1265,1356,0,0,0,4,0,1,0,6,48,0.007,0.02,0.987,0.092,137,183,0,normal
17.29,2154,1783,0,0,0,4,0,1,0,28,16,0.002,0.015,0.911,0.018,108,58,0,normal
6.99,1653,902,0,0,0,1,0,1,0,38,21,0.046,0.003,0.882,0.068,222,113,0,normal
18.62,1161,1869,0,0,0,2,0,1,0,5,41,0.011,0.046,0.906,0.026,126,226,0,normal
0.05,185,81,0,0,0,2,0,0,0,397,3,0.028,0.852,0.116,0.983,20,10,1,probe
4.75,1443,1198,0,0,0,4,0,1,0,42,27,0.042,0.045,0.806,0.099,207,150,0,normal
2.12,2040,1697,0,0,0,1,0,1,0,45,9,0.025,0.001,0.936,0.005,138,228,0,normal
21.42,665,452,0,0,0,2,0,1,0,48,28,0.015,0.04,0.94,0.056,204,241,0,normal
1.48,100,517,0,0,0,9,17,0,3,52,1,0.117,0.958,0.951,0.159,43,10,1,brute_force
7.03,1530,1125,0,0,0,1,0,1,0,43,24,0.023,0.023,0.865,0.055,149,150,0,normal
17.5,1459,1228,0,0,0,0,0,1,0,46,23,0.041,0.028,0.832,0.086,126,69,0,normal
1.51,1206,1544,0,0,0,1,0,1,0,21,2,0.015,0.018,0.886,0.001,248,203,0,normal
2.32,1353,1693,0,0,0,3,0,1,0,35,45,0.024,0.044,0.9,0.019,203,78,0,normal
1.24,1138,1451,0,0,0,1,0,1,0,46,25,0.02,0.047,0.917,0.024,240,137,0,normal
6.17,1550,1163,0,0,0,0,0,1,0,45,10,0.0,0.018,0.906,0.005,110,150,0,normal
5.7,1758,1127,0,0,0,4,0,1,0,43,19,0.001,0.015,0.98,0.064,218,197,0,normal
9.02,1263,772,0,0,0,4,0,1,0,34,27,0.044,0.012,0.961,0.082,118,246,0,normal
2.53,1146,900,0,0,0,2,0,1,0,32,14,0.021,0.04,0.93,0.03,130,160,0,normal
4.36,1275,1649,0,0,0,4,0,1,0,37,21,0.04,0.032,0.982,0.013,145,180,0,normal
4.19,1102,1757,0,0,0,2,0,1,0,26,42,0.011,0.021,0.917,0.093,223,152,0,normal
29.36,1549,1787,0,0,0,0,0,1,0,11,3,0.009,0.013,0.839,0.028,107,107,0,normal
7.62,1145,731,0,0,0,3,0,1,0,38,27,0.022,0.007,0.819,0.063,169,187,0,normal
7.33,1201,1415,0,0,0,2,0,1,0,8,43,0.005,0.017,0.886,0.003,226,195,0,normal
12.29,1189,523,0,0,0,1,0,1,0,24,36,0.032,0.028,0.902,0.011,120,197,0,normal
0.01,197,78,0,0,0,2,0,0,0,204,4,0.189,0.601,0.159,0.772,13,27,1,probe
5.47,1777,1258,0,0,0,2,0,1,0,10,33,0.028,0.027,0.856,0.048,234,196,0,normal
0.86,1336,1502,0,0,0,0,0,1,0,29,16,0.02,0.04,0.839,0.093,139,190,0,normal
17.22,1060,1520,0,0,0,0,0,1,0,19,20,0.033,0.009,0.954,0.05,190,123,0,normal
6.1,1306,1137,0,0,0,2,0,1,0,14,8,0.038,0.029,0.972,0.001,189,254,0,normal
0.77,1237,1154,0,0,0,2,0,1,0,30,8,0.019,0.047,0.977,0.092,185,214,0,normal
7.31,543,621,0,0,0,1,0,1,0,27,19,0.017,0.048,0.81,0.085,234,248,0,normal
2.23,1623,1094,0,0,0,0,0,1,0,28,28,0.02,0.002,0.922,0.056,154,84,0,normal
3.54,1914,1782,0,0,0,3,0,1,0,18,15,0.016,0.037,0.876,0.003,152,53,0,normal
0.44,2323,2022,0,0,0,4,0,1,0,33,30,0.0,0.02,0.908,0.004,120,73,0,normal
12.68,1419,1498,0,0,0,3,0,1,0,6,47,0.039,0.007,0.876,0.082,201,149,0,normal
15.21,1042,1435,0,0,0,1,0,1,0,13,30,0.016,0.013,0.873,0.003,252,139,0,normal
0.02,204,94,0,0,0,2,0,0,0,352,6,0.243,0.644,0.182,0.763,65,27,1,probe
2.32,1361,1580,0,0,0,4,0,1,0,17,35,0.026,0.001,0.829,0.046,135,65,0,normal
1.79,1124,1019,0,0,0,2,0,1,0,41,10,0.045,0.004,0.941,0.056,167,65,0,normal
3.36,1703,100,0,0,0,3,0,1,0,10,27,0.046,0.022,0.988,0.047,133,213,0,normal
19.87,971,1001,0,0,0,2,0,1,0,21,14,0.038,0.002,0.91,0.023,134,188,0,normal
16.77,1976,1076,0,0,0,3,0,1,0,1,49,0.004,0.022,0.856,0.076,135,141,0,normal
2.41,1546,1182,0,0,0,0,0,1,0,32,23,0.007,0.016,0.86,0.034,208,157,0,normal
4.26,1478,1181,0,0,0,2,0,1,0,24,15,0.025,0.019,0.882,0.033,220,91,0,normal
0.04,297,91,0,0,0,0,0,0,0,487,11,0.012,0.984,0.139,0.785,19,14,1,probe
0.23,6908,0,0,0,0,1,0,0,0,341,469,0.873,0.06,0.963,0.017,4,7,1,dos
13.35,2504,796,0,0,0,0,0,1,0,19,43,0.036,0.044,0.874,0.096,168,217,0,normal
10.0,882,7131,0,0,0,10,0,1,10,10,14,0.078,0.08,0.508,0.134,18,6,1,r2l_exfiltration
0.01,267,46,0,0,0,0,0,0,0,186,18,0.03,0.539,0.014,0.962,217,3,1,probe
0.71,2330,844,0,0,0,0,0,1,0,31,29,0.049,0.033,0.923,0.095,205,97,0,normal
2.54,852,407,0,0,0,7,3,0,1,34,8,0.094,0.501,0.782,0.075,3,11,1,brute_force
3.21,1320,946,0,0,0,4,0,1,0,39,36,0.041,0.048,0.998,0.051,212,204,0,normal
18.38,1108,901,0,0,0,0,0,1,0,38,38,0.005,0.011,0.847,0.032,218,232,0,normal
1.27,1573,1545,0,0,0,4,1,1,0,33,40,0.008,0.049,0.835,0.008,141,114,0,normal
8.61,546,677,0,0,0,3,0,1,0,2,49,0.027,0.026,0.894,0.026,160,179,0,normal
4.53,687,1212,0,0,0,4,0,1,0,38,23,0.025,0.016,0.868,0.043,113,180,0,normal
2.09,793,1300,0,0,0,3,0,1,0,31,26,0.047,0.015,0.961,0.009,104,235,0,normal
0.62,2077,1172,0,0,0,3,0,1,0,25,28,0.047,0.013,0.83,0.061,166,249,0,normal
1.18,7825,0,1,1,0,0,0,0,0,226,278,0.839,0.014,0.954,0.029,8,1,1,dos
1.25,567,299,0,0,0,8,11,0,4,40,4,0.001,0.586,0.787,0.135,21,19,1,brute_force
1.89,1374,1496,0,0,0,2,0,1,0,24,44,0.016,0.004,0.886,0.066,226,158,0,normal
0.92,1507,1118,0,0,0,3,0,1,0,48,28,0.006,0.017,0.936,0.096,114,174,0,normal
0.44,9739,0,0,0,0,1,0,0,0,494,418,0.882,0.013,0.973,0.016,8,3,1,dos
9.91,2337,1089,0,0,0,2,0,1,0,21,16,0.013,0.016,0.989,0.068,238,72,0,normal
16.17,1697,1132,0,0,0,1,0,1,0,44,21,0.05,0.01,0.841,0.089,194,220,0,normal
4.13,1188,1155,0,0,0,4,0,1,0,43,38,0.011,0.016,0.848,0.071,120,137,0,normal
1.12,1502,1079,0,0,0,1,0,1,0,30,7,0.042,0.035,0.918,0.063,251,51,0,normal
6.11,1484,1673,0,0,0,3,0,1,0,40,28,0.031,0.047,0.941,0.056,101,117,0,normal
20.19,930,1105,0,0,0,0,0,1,0,26,23,0.033,0.011,0.932,0.016,125,105,0,normal
3.24,1840,1029,0,0,0,1,0,1,0,9,35,0.002,0.029,0.999,0.046,164,188,0,normal
1.88,2007,1062,0,0,0,2,0,1,0,13,14,0.002,0.027,0.905,0.063,222,54,0,normal
1.13,621,1609,0,0,0,3,0,1,0,47,1,0.025,0.036,0.823,0.029,213,230,0,normal
15.04,1381,819,0,0,0,4,0,1,0,7,27,0.004,0.039,0.891,0.099,187,79,0,normal
11.29,721,1283,0,0,0,1,0,1,0,25,6,0.04,0.001,0.865,0.065,180,194,0,normal
5.21,1829,1080,0,0,0,0,0,1,0,3,3,0.023,0.042,0.922,0.087,147,208,0,normal
12.62,1050,1861,0,0,0,1,0,1,0,21,39,0.002,0.015,0.91,0.004,140,75,0,normal
4.11,1703,1377,0,0,0,1,0,1,0,48,5,0.023,0.043,0.9,0.06,239,142,0,normal
1.58,1736,1326,0,0,0,0,0,1,0,28,11,0.021,0.003,0.821,0.005,106,206,0,normal
0.32,791,1485,0,0,0,2,0,1,0,26,33,0.003,0.002,0.923,0.028,243,230,0,normal
5.02,1852,1516,0,0,0,4,0,1,0,30,20,0.031,0.037,0.839,0.03,210,114,0,normal
1.99,1614,710,0,0,0,4,0,1,0,21,15,0.024,0.038,0.964,0.053,107,82,0,normal
5.64,1657,1230,0,0,0,0,0,1,0,32,27,0.027,0.048,0.877,0.05,133,82,0,normal
5.86,1108,792,0,1,0,4,0,1,0,34,30,0.035,0.016,0.879,0.029,102,64,0,normal
36.08,888,17593,0,0,0,21,0,1,13,26,12,0.024,0.015,0.784,0.169,9,5,1,r2l_exfiltration
0.57,6316,0,0,0,0,0,0,0,0,387,239,0.983,0.018,0.957,0.007,5,8,1,dos
3.87,1636,813,0,0,0,3,0,1,0,23,4,0.012,0.019,0.974,0.01,169,118,0,normal
1.98,628,441,0,0,0,7,18,0,2,66,7,0.049,0.925,0.749,0.139,35,11,1,brute_force
3.12,1459,1473,0,0,0,2,0,1,0,7,37,0.035,0.042,0.838,0.067,214,169,0,normal
2.04,1587,1397,0,0,0,1,0,1,0,36,9,0.001,0.021,0.903,0.044,179,179,0,normal
0.4,1362,1389,0,0,0,4,0,1,0,7,27,0.038,0.027,0.853,0.061,101,178,0,normal
2.53,1749,819,0,0,0,1,0,1,0,4,2,0.049,0.027,0.991,0.014,176,239,0,normal
5.42,1684,1015,0,0,0,3,0,1,0,4,18,0.029,0.022,0.884,0.075,226,183,0,normal
